Id	Name	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
6758	Муниципальный округ Дмитровский (САО)	1490621	15	1910338	13	1575111	11	1751736.5	12	2048141	13	4,73	16	37	1,58	40
6759	Муниципальный округ Левобережный (САО)	1520581.0	10	2435947	11	2881576.0	16	3341301	11	3414566.0	10	7,89	16	124	0,0	29
6760	Муниципальный округ Молжаниновский (САО)	1096866	7	817929.0	16	1046069.0	14	1235521.0	14	1686906.5	14	3,9	16	53	2,08	40
6761	Муниципальный округ Аэропорт	1387633.5	8	1189885.0	12	879350.5	12	1038538	11	2441240	11	5,64	16	75	2,67	35
6762	Муниципальный округ Беговой	-1	0	2425716	13	1793474	49	1842264.0	62	1879619.5	74	4,34	13	-22	-3,25	54
6763	Муниципальный округ Восточное Дегунино (САО)	1686567	15	-1	0	1721628	11	1821498	7	2580308	17	5,96	16	52	0,83	19
6764	Муниципальный округ Западное Дегунино (САО)	1839463.0	12	1916058.0	12	2010015.0	12	1939047.5	12	2688271.5	12	6,21	16	46	3,0	40
6765	Муниципальный округ Коптево (САО)	1815692.0	14	2670891.0	16	-1	0	3801186.5	14	-1	0	8,96	14	109	-1,33	7
6766	Муниципальный округ Сокол (САО)	988212.0	14	1726282.5	14	-1	0	1859649.5	10	3485210.0	8	8,05	16	252	1,5	17
6767	Муниципальный округ Ховрино (САО)	1209081	15	1832997.0	14	1646071	13	2134873	15	-1	0	5,03	14	76	2,5	29
6768	Муниципальный округ Савеловский (САО)	1294737.0	10	1574571	11	1771662.5	12	1859571.0	12	1925274.5	10	4,45	16	48	0,5	36
6769	Муниципальный округ Тимирязевский (САО)	-1	0	-1	0	-1	0	1257070	15	1857811.0	6	4,29	2	47	12,5	5
6771	Байконур - город федерального значения, арендованный Россией у Казахстана на период до 2050 года	3195469.5	6	-1	0	3718594	7	3889420	7	3669063	7	8,48	16	14	0,5	18
6772	Муниципальный округ Алексеевский	1890088.5	14	1914458	23	1820202.0	18	1533113.5	24	1667281.0	14	3,85	16	-11	1,5	42
6773	Муниципальный округ Бабушкинский	1187177	23	2504695	11	2789541.5	8	2843942.0	8	2672759.5	8	6,17	16	125	2,21	22
6774	Муниципальный округ Бутырский	998359	19	1187075	17	1553402.5	16	2056677	15	2217237	15	5,12	16	122	3,83	46
6775	Муниципальный округ Лосиноостровский (СВАО)	1270728.5	16	1711651	15	1692894.0	16	2067845.5	14	1994845	15	4,61	16	56	2,42	52
6776	Муниципальный округ Останкинский (СВАО)	1257855.0	16	1061599.5	18	1210901	19	1258283.0	18	1212692	17	2,8	16	-3	1,25	59
6780	Министерство просвещения	-1	0	-1	0	2444607.0	106	2945017.0	120	-1	0	6,94	6	20	3,25	46
6781	Муниципальный округ Бибирево	1211435	17	1881849	17	2527027	15	2198175	19	2617152.0	18	6,05	16	116	2,0	54
6782	Муниципальный округ Лианозово (СВАО)	1263199.5	20	2120644	19	2117812.5	18	2240070	17	2478968.5	16	5,73	16	96	2,67	59
6783	Муниципальный округ Марфино (СВАО)	1691235.0	14	1379675.0	14	1450161.5	12	1328871.0	24	1331203.5	22	3,08	16	-21	0,17	48
6784	Муниципальный округ Марьина Роща (СВАО)	927197.0	16	1933146	13	2112775.5	14	2179579.5	14	2341530.0	14	5,41	16	152	2,42	46
6785	Муниципальный округ Ростокино (СВАО)	1105034.0	12	1286122	13	1282637.5	16	1546190.0	14	2132720	13	4,93	16	93	3,5	43
6786	Муниципальный округ Свиблово (СВАО)	1305976	15	1514808	15	1630125.5	16	1888474.0	16	2143343.0	16	4,95	16	64	3,67	53
6787	Муниципальный округ Северное Медведково (СВАО)	1093724	17	1315860.0	18	1198239.0	16	1610550	17	2140529	17	4,94	16	95	3,25	58
6788	Муниципальный округ Северный (СВАО)	1205848	13	1396002.0	14	1799674.0	14	1844386	15	2129690.0	10	4,92	16	76	3,17	46
6789	Муниципальный округ Южное Медведково (СВАО)	1433615	13	2008307.5	12	2047155.5	10	2415122	13	2377027.0	14	5,49	16	65	0,5	35
6790	Муниципальный округ Ярославский (СВАО)	-1	0	2430616	9	1487366.0	20	1102665.0	16	1372449.5	16	3,17	13	-43	1,5	43
6791	Муниципальный округ Крюково (ЗелАО)	1111122.0	18	1189523	15	1245681.5	12	1562822	15	2116564	9	4,89	16	90	3,67	34
6792	Муниципальный округ Матушкино (ЗелАО)	1179437	17	1557934.5	12	-1	0	1619350	15	1872366.5	14	4,33	16	58	5,0	30
6793	Муниципальный округ Савёлки	1703093.5	14	1832851.0	10	2159811.0	14	-1	0	-1	0	5,41	7	26	3,92	24
6794	Муниципальный округ Силино (ЗелАО)	1332868.0	26	1850274.0	14	1744163	11	1506524.0	18	1378662.0	10	3,18	16	3	0,88	38
6795	Муниципальный округ Старое Крюково (ЗелАО)	1287048	15	1463220.0	14	1607105.0	14	1905115.0	12	1878806.5	14	4,34	16	45	3,0	45
6796	Муниципальный округ Басманный	1342500.0	16	1140460.5	16	1585179	17	1603045	17	1636876.0	16	3,78	16	21	2,42	50
6797	Муниципальный округ Замоскворечье (ЦАО)	-1	0	-1	0	783518	17	1097279.0	18	1285914.0	14	2,97	8	64	8,0	29
6798	Муниципальный округ Красносельский (ЦАО)	1186657	13	1015051.5	16	-1	0	-1	0	-1	0	2,65	3	-14	0,67	2
6799	Муниципальный округ Мещанский (ЦАО)	1438197	17	2144828.5	14	1765708	13	2271680	11	2089609	11	4,83	16	45	2,67	33
6800	Муниципальный округ Таганский (ЦАО)	1138001.5	14	1505912	13	1713800.0	14	1720772.0	6	1787363	13	4,13	16	57	1,5	22
6801	Муниципальный округ Тверской (ЦАО)	-1	0	1875496	11	1470351.0	10	1611457	9	1314343.0	8	3,04	13	-29	1,42	26
6802	Муниципальный округ Хамовники (ЦАО)	1521379	17	996696.0	6	-1	0	1346281	19	736605	11	1,7	16	-51	5,0	15
6803	Муниципальный округ Якиманка (ЦАО)	865547.5	12	1247471	11	1469703.0	10	1431685.0	12	1665215	13	3,85	16	92	4,08	32
6806	Первый кассационный суд общей юрисдикции (Саратов)	-1	0	-1	0	-1	0	2729334	73	3351146.5	86	7,74	2	22	12,0	65
6807	Второй кассационный суд общей юрисдикции (Москва)	-1	0	-1	0	874383.5	8	823434.5	96	723928.0	110	1,67	8	-17	8,75	60
6808	Третий кассационный суд общей юрисдикции (Санкт-Петербург)	-1	0	-1	0	-1	0	695636.0	60	596044.5	64	1,38	2	-14	-5,0	40
6809	Четвертый кассационный суд общей юрисдикции (Краснодар)	-1	0	-1	0	-1	0	813307	159	655295.0	218	1,51	2	-19	15,0	140
6810	Пятый кассационный суд общей юрисдикции (Пятигорск)	-1	0	-1	0	-1	0	686696	55	621242.0	60	1,44	2	-9	0,5	42
6811	Шестой кассационный суд общей юрисдикции (Самара)	-1	0	-1	0	673567	9	1333355.0	12	1394138.5	16	3,22	8	106	8,75	20
6812	Седьмой кассационный суд общей юрисдикции (Челябинск)	493110	87	432966.0	92	503529.0	100	609244.5	108	608880	119	1,41	16	23	1,5	338
6813	Восьмой кассационный суд общей юрисдикции (Кемерово)	-1	0	-1	0	824956.0	6	1356065	9	1031321.0	10	2,38	8	25	10,0	13
6814	Девятый кассационный суд общей юрисдикции (Владивосток)	704286.0	80	731506	75	707782	73	849454	107	1014947	29	2,34	16	44	1,0	208
6815	Первый апелляционный суд общей юрисдикции (Москва)	-1	0	-1	0	-1	0	1727997.5	22	1276136	19	2,95	2	-26	-6,0	16
6816	Второй апелляционный суд общей юрисдикции (Санкт-Петербург)	-1	0	-1	0	-1	0	660532.5	38	685402.0	42	1,58	2	3	11,5	33
6817	Третий апелляционный суд общей юрисдикции (Сочи)	-1	0	-1	0	-1	0	885901.5	54	843130	61	1,95	2	-4	4,5	35
6818	Четвертый апелляционный суд общей юрисдикции (Нижний Новгород)	-1	0	-1	0	-1	0	713494.5	50	818956.5	46	1,89	2	14	6,0	43
6819	Пятый апелляционный суд общей юрисдикции (Новосибирск)	-1	0	458059	75	462114.0	78	631028	79	728533.5	18	1,68	13	59	2,25	130
6820	Кассационный военный суд (Новосибирск)	475758.5	124	482764	125	519006	131	597138	119	650542	133	1,5	16	36	2,25	404
6821	Апелляционный военный суд (Власиха, Московская область)	-1	0	-1	0	-1	0	810273	15	908687.0	16	2,1	2	12	4,5	13
6823	Муниципальный округ Вешняки	1502543	19	1434606.5	16	1284851.5	16	2068832.5	18	2241608	15	5,18	16	49	2,0	51
6824	Муниципальный округ Восточное Измайлово	1361628	15	2161922.5	14	1829771.0	12	2284080	13	-1	0	5,39	14	67	2,33	29
6825	Муниципальный округ Восточный	1318810	13	1167525.5	12	1184011.0	14	1027789.5	14	1373367	13	3,17	16	4	1,0	41
6826	Муниципальный округ Гольяново	758902.0	16	1417474	19	1807450	19	2060892	17	1737279.5	12	4,01	16	128	2,17	48
6827	Муниципальный округ Ивановское (ВАО)	1210704	19	1385453.5	20	1356545.0	20	1538032	19	1854610	19	4,28	16	53	1,0	72
6829	Муниципальный округ Косино-Ухтомский (ВАО)	1338382.0	14	1517301.5	14	1369866.5	14	1628035.0	14	1920905.0	14	4,44	16	43	1,71	48
6830	Муниципальный округ Метрогородок (ВАО)	1167443	13	2551075	13	2054227.5	10	2187994.5	10	2281906	11	5,27	16	95	3,5	33
6831	Муниципальный округ Новогиреево (ВАО)	1225711.5	18	1339071.5	16	1654238	17	1644452.5	16	1651584.5	16	3,82	16	34	2,92	52
6832	Муниципальный округ Новокосино (ВАО)	1725000.0	16	1586941	19	2290319	17	2141244.5	18	2394233	17	5,53	16	38	5,08	54
6833	Муниципальный округ Перово (ВАО)	1567446.0	8	1645073.5	20	1396064	19	1270520	17	1344808.0	16	3,11	16	-14	0,5	59
6834	Муниципальный округ Преображенское (ВАО)	1202000	15	-1	0	2154590	13	2216265	13	2236795	13	5,17	16	86	1,17	31
6835	Муниципальный округ Северное Измайлово (ВАО)	936406.5	14	1660761	15	1692898	15	1614076.0	16	1809326.5	14	4,18	16	93	2,5	45
6836	Муниципальный округ Соколиная гора (ВАО)	2199688	11	2333919.0	14	2298283.5	12	1557059	11	2057700.5	12	4,75	16	-6	0,83	41
6837	Муниципальный округ Сокольники (ВАО)	1225608.0	6	1128315	17	1359598	15	2107579	15	1903195	13	4,4	16	55	6,0	39
6838	Муниципальный округ Внуково	1369053.5	12	1582123.0	10	2041560.5	10	2196880.0	14	2417795.5	14	5,59	16	76	3,12	38
6839	Муниципальный округ Дорогомилово (ЗАО)	597106	9	1606382	13	1327721.0	12	1460377	13	1947926.0	16	4,5	16	226	3,17	38
